0.025166746,0.145965999,0.027202513,0.130162176,0.026524193,0.100635056,0.027756831,0.094677654,0.026685675,0.082624108,0.028196625,0.073435817,0.028437936,0.070310685,0.0279854,0.065148534,0.027795851,0.059354732,0.028566824,0.058343262
0.073473529,0.424082031,0.078830862,0.37636724,0.078566875,0.306103939,0.079909505,0.264821952,0.0788639,0.22885873,0.080433192,0.207228726,0.080673367,0.203575949,0.080266238,0.187513701,0.079981602,0.166211769,0.080768202,0.16599475
0.121780311,0.681690956,0.130459212,0.595027088,0.130609556,0.493287852,0.132062179,0.42583196,0.131042124,0.379653523,0.132669759,0.346301866,0.132908798,0.319905063,0.132547076,0.297223475,0.132167354,0.284550844,0.13296958,0.253653819
0.170087093,0.923253533,0.182087562,0.796920284,0.182652238,0.662186795,0.184214853,0.572343092,0.183220348,0.52016861,0.184906326,0.480338478,0.185144228,0.436234176,0.184827914,0.401140288,0.184353105,0.380111036,0.185170958,0.375915152
0.218393876,1.150442548,0.233715911,0.982488054,0.23469492,0.829121797,0.236367527,0.734440515,0.235398573,0.650326699,0.237142893,0.595934902,0.237379659,0.556840096,0.237108752,0.505591836,0.236538857,0.471133971,0.237372336,0.462036343
0.266700658,1.324164391,0.285344261,1.122357239,0.286737601,0.967681235,0.288520201,0.865655334,0.287576797,0.7829581,0.28937946,0.720548334,0.28961509,0.655463234,0.28938959,0.618955632,0.288724608,0.57317596,0.289573715,0.539506968
0.31500744,1.46765219,0.336972611,1.235752761,0.338780283,1.082267046,0.340672875,0.96301528,0.339755022,0.86349535,0.341616027,0.819897896,0.341850521,0.758277642,0.341670428,0.716277382,0.34091036,0.661976565,0.341775093,0.633221433
0.363314222,1.560584703,0.38860096,1.323494044,0.390822965,1.16454941,0.392825549,1.044353968,0.391933246,0.963973685,0.393852595,0.891140386,0.394085952,0.846978591,0.393951266,0.79737884,0.393096111,0.756055203,0.393976471,0.70357937
0.411621005,1.612069315,0.44022931,1.359800781,0.442865646,1.226311974,0.444978223,1.118878186,0.44411147,1.032453534,0.446089162,0.978304801,0.446321382,0.918999998,0.446232104,0.844970245,0.445281863,0.808094766,0.446177849,0.773648955
0.459927787,1.598129438,0.49185766,1.369507791,0.494908328,1.254213484,0.497130897,1.162954766,0.496289695,1.086479962,0.498325729,1.020952814,0.498556813,0.977250091,0.498512942,0.901652143,0.497467614,0.868838454,0.498379227,0.838912669
0.508234569,1.547140466,0.543486009,1.330679752,0.54695101,1.242362115,0.549283571,1.184630584,0.548467919,1.121801961,0.550562296,1.074080053,0.550792244,1.0082997,0.55079378,0.951382487,0.549653366,0.924118914,0.550580606,0.892834531
0.556541352,1.447826588,0.595114359,1.269033937,0.598993691,1.229901246,0.601436245,1.173031484,0.600646144,1.152100044,0.602798863,1.094794802,0.603027675,1.074076971,0.603074618,1.011361917,0.601839117,0.965139423,0.602781984,0.924168803
0.604848134,1.331289217,0.646742709,1.196420462,0.651036373,1.188861647,0.653588919,1.156647756,0.652824368,1.128217116,0.65503543,1.079603986,0.655263105,1.066891937,0.655355456,1.040950581,0.654024869,1.000604106,0.654983362,0.959540007
0.653154916,1.158744519,0.698371058,1.096576934,0.703079055,1.114773659,0.705741593,1.113876074,0.705002592,1.123270491,0.707271997,1.08325953,0.707498536,1.062272987,0.707636294,1.053338606,0.70621062,1.012271339,0.70718474,1.001062723
0.701461699,1.01191115,0.749999408,1.00057839,0.755121736,1.030121021,0.757894267,1.063637472,0.757180817,1.083697485,0.759508564,1.058970471,0.759733967,1.045850054,0.759917132,1.042822153,0.758396372,1.016808596,0.759386119,1.006253063
