0.030688889,0.020541983,0.027265987,0.053691874,0.026457318,0.069476778,0.027572936,0.075367801,0.026646747,0.075282779,0.026760816,0.06887417,0.027077153,0.066368069,0.028828185,0.062859169,0.027384115,0.057629545,0.027227396,0.056424137
0.082730343,0.059076944,0.079535118,0.16779711,0.078775549,0.201676819,0.079769197,0.20992818,0.078929073,0.205641797,0.079049627,0.193324568,0.079235048,0.185607193,0.080994916,0.183756729,0.079589831,0.16705878,0.079444287,0.157043973
0.134771797,0.11845377,0.131804248,0.28070208,0.131093781,0.335311982,0.131965459,0.348510506,0.1312114,0.335911404,0.131338438,0.328780159,0.131392943,0.313503023,0.133161647,0.293500331,0.131795548,0.273525302,0.131661177,0.258722965
0.186813252,0.183003578,0.184073379,0.390966466,0.183412012,0.463206658,0.184161721,0.47336575,0.183493726,0.457329474,0.183627249,0.440941424,0.183550838,0.424364691,0.185328378,0.407781137,0.184001265,0.377984826,0.183878067,0.360787104
0.238854706,0.274692794,0.23634251,0.500270639,0.235730243,0.58122432,0.236357982,0.60722666,0.235776053,0.584112112,0.23591606,0.558146736,0.235708733,0.536343354,0.237495109,0.511664185,0.236206982,0.477283494,0.236094958,0.458133184
0.29089616,0.3845999,0.28861164,0.611175167,0.288048474,0.686832399,0.288554244,0.695971809,0.28805838,0.679601433,0.288204871,0.65508415,0.287866628,0.633428762,0.28966184,0.607418077,0.288412699,0.585279159,0.288311848,0.543828547
0.342937615,0.52419542,0.340880771,0.728961216,0.340366706,0.785771383,0.340750506,0.773612885,0.340340706,0.784121111,0.340493682,0.75807442,0.340024523,0.728000932,0.341828572,0.682943605,0.340618416,0.652848127,0.340528738,0.626731588
0.394979069,0.671288013,0.393149902,0.803937798,0.392684937,0.849423254,0.392946768,0.879669896,0.392623033,0.856274559,0.392782493,0.835936165,0.392182418,0.795299829,0.393995303,0.787960954,0.392824133,0.747750512,0.392745629,0.72590712
0.447020523,0.83599873,0.445419032,0.897478485,0.445003168,0.945154319,0.445143029,0.939649376,0.444905359,0.931467929,0.445071305,0.889494774,0.444340313,0.853755856,0.446162034,0.839477115,0.445029849,0.810923197,0.444962519,0.779153789
0.499061978,1.006407224,0.497688163,1.002701756,0.497321399,0.982973999,0.497339291,0.988437349,0.497187686,0.982967788,0.497360116,0.960111433,0.496498208,0.916307528,0.498328765,0.906778962,0.497235566,0.848196037,0.49717941,0.830956154
