0.295329322,0.000247727,0.199812677,0.001735663,0.058831306,0.000406494,0.041899036,0.001476213,0.038191152,0.004456001,0.037598716,0.013695331,0.034134703,0.021001176,0.030992172,0.029566126,0.029011593,0.040931153,0.028592374,0.061580154
0.338485097,0.000247727,0.246235837,0.006074822,0.110017882,0.003793944,0.093631045,0.011317632,0.090109207,0.023993852,0.089543293,0.052933541,0.086218424,0.075687406,0.083130609,0.101253856,0.081198003,0.127221108,0.080810955,0.161322657
0.381640872,0.001238634,0.292658996,0.010066848,0.161204458,0.010026852,0.145363055,0.027802008,0.142027262,0.058042272,0.14148787,0.102714983,0.138302144,0.141913887,0.135269046,0.177801771,0.133384413,0.228663462,0.133029536,0.253933812
0.424796648,0.001734088,0.339082156,0.024819988,0.212391034,0.023576652,0.197095064,0.060893778,0.193945317,0.106944028,0.193432448,0.169452548,0.190385865,0.222383739,0.187407484,0.278245596,0.185570823,0.314461456,0.185248117,0.360422185
0.467952423,0.003715902,0.385505316,0.045995082,0.263577609,0.050540753,0.248827074,0.103826967,0.245863372,0.176640456,0.245377025,0.238581362,0.242469586,0.300046503,0.239545921,0.368462781,0.237757233,0.405375844,0.237466697,0.455635318
0.511108199,0.009909072,0.431928476,0.071856468,0.314764185,0.079130831,0.300559083,0.164720746,0.297781427,0.247936475,0.297321602,0.328470559,0.294553306,0.388417788,0.291684359,0.451288435,0.289943643,0.5118362,0.289685278,0.544102582
0.554263974,0.013377247,0.478351635,0.106222605,0.365950761,0.130484572,0.352291092,0.233856712,0.349699482,0.321517623,0.349266179,0.41640328,0.346637027,0.491032444,0.343822796,0.554263607,0.342130054,0.593796898,0.341903859,0.623703845
0.59741975,0.029479489,0.524774795,0.160375306,0.417137337,0.193762137,0.404023102,0.297333863,0.401617537,0.422977341,0.401210756,0.499662197,0.398720748,0.568487276,0.395961234,0.633039107,0.394316464,0.679890069,0.39412244,0.713905761
0.640575525,0.052765809,0.571197955,0.230322544,0.468323912,0.265982569,0.455755111,0.395378996,0.453535592,0.50775562,0.453155333,0.59607298,0.450804468,0.670270203,0.448099671,0.698955367,0.446502874,0.746796762,0.446341021,0.777124198
0.6837313,0.088686195,0.617621115,0.338627945,0.519510488,0.373296984,0.507487121,0.507202116,0.505453647,0.616756264,0.50509991,0.69867927,0.502888189,0.752299548,0.500238109,0.778135882,0.498689284,0.808783845,0.498559602,0.844101048
0.726887076,0.130304298,0.664044274,0.421766226,0.570697064,0.46624861,0.55921913,0.593806601,0.557371702,0.719244291,0.557044487,0.79150318,0.55497191,0.819565691,0.552376546,0.872504476,0.550875694,0.861325277,0.550778183,0.883612571
0.770042851,0.230138199,0.710467434,0.537361414,0.621883639,0.591042266,0.610951139,0.70403049,0.609289757,0.817390573,0.608989064,0.848784446,0.60705563,0.891614279,0.604514984,0.915233603,0.603062104,0.916031338,0.602996763,0.923605942
0.813198627,0.290831265,0.756890594,0.667883308,0.673070215,0.695782218,0.662683149,0.838857927,0.661207812,0.881945461,0.660933642,0.915956784,0.659139351,0.948067935,0.656653421,0.956545176,0.655248515,0.979691088,0.655215344,0.959455421
0.856354402,0.448633238,0.803313754,0.790247583,0.724256791,0.828570256,0.714415158,0.933458564,0.713125867,0.97860641,0.712878219,1.000085246,0.711223072,1.012734922,0.708791859,1.00575455,0.707434925,1.011766944,0.707433925,0.9975214
0.899510178,0.608912479,0.849736913,0.96103687,0.775443367,0.93927212,0.766147168,1.021785297,0.765043922,1.023737704,0.764822796,1.046171122,0.763306793,1.04413272,0.760930296,1.021448898,0.759621335,1.024853106,0.759652506,1.000123379
0.942665953,0.77687125,0.896160073,1.080971216,0.826629942,1.057426374,0.817879177,1.100024576,0.816961977,1.098118646,0.816767373,1.069974911,0.815390513,1.062638707,0.813068734,1.039978353,0.811807745,1.004485921,0.811871087,1.006001922
0.985821729,0.985952671,0.942583233,1.208195349,0.877816518,1.16663776,0.869611186,1.150953917,0.868880032,1.12462614,0.86871195,1.108669656,0.867474234,1.058168159,0.865207171,1.03937083,0.863994155,1.028887186,0.864089668,0.980463987
1.028977504,1.199493174,0.989006393,1.343403535,0.929003094,1.233167277,0.921343196,1.200161011,0.920798087,1.144735274,0.920656527,1.117256411,0.919557955,1.043924788,0.917345609,1.023068959,0.916180565,0.991990112,0.916308249,0.977958378
1.072133279,1.42368593,1.035429553,1.422549789,0.98018967,1.314466075,0.973075205,1.209633376,0.972716142,1.14644912,0.972601104,1.089974442,0.971641675,1.041637531,0.969484046,1.020233851,0.968366976,0.975853792,0.96852683,0.947794703
1.115289055,1.690983149,1.081852712,1.481215215,1.031376245,1.334790775,1.024807215,1.22845509,1.024634197,1.142221632,1.024545681,1.083018084,1.023725396,1.000258976,1.021622483,0.959684046,1.020553386,0.936004953,1.02074541,0.889105636
